Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity,code
China,2022,"Sugars; lactose and lactose syrup, containing by weight less than 99% lactose, expressed as anhydrous lactose, calculated on the dry matter",Export,2624170.0,703952.0,Weight in kilograms,703952.0,17
China,2022,"Sugars; maple sugar, chemically pure, in solid form; maple syrup, not containing added flavouring or colouring matter",Import,1498287.0,157010.536,Weight in kilograms,157010.536,17
China,2022,"Sugars; glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose, the syrup not containing added flavouring or colouring matter",Export,527109846.0,823700638.125,Weight in kilograms,823700638.125,17
China,2022,"Sugars; glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose, the syrup not containing added flavouring or colouring matter",Import,6762068.0,3833073.27,Weight in kilograms,3833073.27,17
China,2022,"Sugars; glucose and glucose syrup, containing in the dry state at least 20% but less than 50% by weight of fructose, excluding invert sugar, the syrup not containing added flavouring or colouring matter",Export,6186352.0,9996023.616,Weight in kilograms,9996023.616,17
China,2022,"Sugars; glucose and glucose syrup, containing in the dry state at least 20% but less than 50% by weight of fructose, excluding invert sugar, the syrup not containing added flavouring or colouring matter",Import,149723.0,136386.205,Weight in kilograms,136386.205,17
China,2022,"Sugars; fructose, chemically pure, in solid form",Import,9141021.0,,No Quantity,,17
China,2022,"Sugars; fructose, chemically pure, in solid form",Export,4701522.0,2960795.162,Weight in kilograms,2960795.162,17
China,2022,"Sugars; fructose, other than chemically pure fructose, and fructose syrup (containing in the dry state more than 50% by weight of fructose), excluding invert sugar",Import,2957626.0,937444.754,Weight in kilograms,937444.754,17
China,2022,"Sugars; fructose, other than chemically pure fructose, and fructose syrup (containing in the dry state more than 50% by weight of fructose), excluding invert sugar",Export,82396990.0,159611970.937,Weight in kilograms,159611970.937,17
China,2022,"Sugars; n.e.c. in heading no. 1702, including invert sugar and other sugar and sugar syrup blends containing, in the dry state, 50% by weight of fructose",Export,431403565.0,496757758.03,Weight in kilograms,496757758.03,17
China,2022,"Sugars; n.e.c. in heading no. 1702, including invert sugar and other sugar and sugar syrup blends containing, in the dry state, 50% by weight of fructose",Import,532143392.0,1080366136.382,Weight in kilograms,1080366136.382,17
China,2022,"Sugars; molasses, from sugar cane, resulting from the extraction or refining of sugar",Export,71097.0,40098.0,Weight in kilograms,40098.0,17
China,2022,"Sugar confectionery; chewing gum, whether or not sugar-coated, not containing cocoa",Export,92767690.0,34902325.129,Weight in kilograms,34902325.129,17
China,2022,"Sugar confectionery; chewing gum, whether or not sugar-coated, not containing cocoa",Import,12487904.0,3066136.92,Weight in kilograms,3066136.92,17
China,2022,"Sugar confectionery; (excluding chewing gum, including white chocolate), not containing cocoa",Import,320016449.0,52098063.887,Weight in kilograms,52098063.887,17
China,2022,"Sugar confectionery; (excluding chewing gum, including white chocolate), not containing cocoa",Export,1299043346.0,392730178.605,Weight in kilograms,392730178.605,17
China,2022,"Cocoa beans; whole or broken, raw or roasted",Export,47414.0,3971.0,Weight in kilograms,3971.0,18
China,2022,"Cocoa beans; whole or broken, raw or roasted",Import,21606926.0,9614534.134,Weight in kilograms,9614534.134,18
China,2022,"Cocoa; shells, husks, skins and other cocoa waste",Import,1407762.0,12128347.0,Weight in kilograms,12128347.0,18
China,2022,"Cocoa; paste, not defatted",Export,765964.0,208424.0,Weight in kilograms,208424.0,18
China,2022,"Cocoa; paste, not defatted",Import,97532463.0,20447336.0,Weight in kilograms,20447336.0,18
China,2022,"Cocoa; paste, wholly or partly defatted",Import,2252287.0,2755381.0,Weight in kilograms,2755381.0,18
China,2022,"Cocoa; paste, wholly or partly defatted",Export,3297618.0,1480000.0,Weight in kilograms,1480000.0,18
China,2022,"Cocoa; butter, fat and oil",Export,9733835.0,2561543.0,Weight in kilograms,2561543.0,18
China,2022,"Cocoa; butter, fat and oil",Import,78465190.0,17674612.126,Weight in kilograms,17674612.126,18
China,2022,"Cocoa; powder, not containing added sugar or other sweetening matter",Export,16198555.0,10332030.497,Weight in kilograms,10332030.497,18
China,2022,"Cocoa; powder, not containing added sugar or other sweetening matter",Import,166072137.0,53345521.844,Weight in kilograms,53345521.844,18
China,2022,"Cocoa; powder, containing added sugar or other sweetening matter",Import,2477690.0,618382.591,Weight in kilograms,618382.591,18
China,2022,"Cocoa; powder, containing added sugar or other sweetening matter",Export,3881291.0,646369.0,Weight in kilograms,646369.0,18
China,2022,"Chocolate & other food preparations containing cocoa; in blocks, slabs or bars weighing more than 2kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, content exceeding 2kg",Export,5257613.0,1737169.991,Weight in kilograms,1737169.991,18
China,2022,"Chocolate & other food preparations containing cocoa; in blocks, slabs or bars weighing more than 2kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings, content exceeding 2kg",Import,135974566.0,36538599.299,Weight in kilograms,36538599.299,18
China,2022,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",Export,70155774.0,13759907.0,Weight in kilograms,13759907.0,18
China,2022,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",Import,73602925.0,16948768.771,Weight in kilograms,16948768.771,18
China,2022,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",Import,99296018.0,12966953.189,Weight in kilograms,12966953.189,18
China,2022,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",Export,31234798.0,3856558.0,Weight in kilograms,3856558.0,18
China,2022,Chocolate and other food preparations containing cocoa; n.e.c. in chapter 18,Export,292152033.0,49374720.69,Weight in kilograms,49374720.69,18
China,2022,Chocolate and other food preparations containing cocoa; n.e.c. in chapter 18,Import,264117196.0,31733254.0,Weight in kilograms,31733254.0,18
China,2022,"Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale",Export,127931897.0,4830785.68,Weight in kilograms,4830785.68,19
China,2022,"Food preparations; of flour, meal, starch, malt extract or milk products, suitable for infants or young children, put up for retail sale",Import,4544292477.0,280291433.703,Weight in kilograms,280291433.703,19
China,2022,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",Export,45751321.0,17306265.0,Weight in kilograms,17306265.0,19
China,2022,"Food preparations; mixes and doughs for the preparation of bread, pastry, cakes, biscuits and other bakers' wares",Import,42448683.0,20994384.957,Weight in kilograms,20994384.957,19
China,2022,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",Import,637782616.0,68177308.414,Weight in kilograms,68177308.414,19
China,2022,"Food preparations; of flour, meal, starch, malt extract or milk products, for uses n.e.c. in heading no. 1901",Export,111768978.0,35064811.0,Weight in kilograms,35064811.0,19
China,2022,"Food preparations; pasta, containing eggs, uncooked, not stuffed or otherwise prepared",Export,947127.0,715024.0,Weight in kilograms,715024.0,19
China,2022,"Food preparations; pasta, containing eggs, uncooked, not stuffed or otherwise prepared",Import,857408.0,143691.0,Weight in kilograms,143691.0,19
China,2022,"Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared",Import,63608481.0,53621033.0,Weight in kilograms,53621033.0,19
China,2022,"Food preparations; pasta, uncooked (excluding that containing eggs), not stuffed or otherwise prepared",Export,41356496.0,25522506.0,Weight in kilograms,25522506.0,19
China,2022,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",Import,12295676.0,1704016.326,Weight in kilograms,1704016.326,19
China,2022,"Food preparations; pasta, stuffed (with meat or other substances), whether or not cooked or otherwise prepared",Export,289107007.0,120610324.0,Weight in kilograms,120610324.0,19
China,2022,"Food preparations; pasta (excluding stuffed), cooked or otherwise prepared",Export,863824372.0,501886569.0,Weight in kilograms,501886569.0,19
China,2022,"Food preparations; pasta (excluding stuffed), cooked or otherwise prepared",Import,281939507.0,92769895.758,Weight in kilograms,92769895.758,19
China,2022,Food preparations; couscous,Import,165959.0,125155.0,Weight in kilograms,125155.0,19
China,2022,"Food preparations; tapioca and substitutes thereof, prepared from starch in the form of flakes, grains, pearls, siftings or similar",Export,18655317.0,12477569.0,Weight in kilograms,12477569.0,19
China,2022,"Food preparations; tapioca and substitutes thereof, prepared from starch in the form of flakes, grains, pearls, siftings or similar",Import,11288028.0,11863908.326,Weight in kilograms,11863908.326,19
China,2022,Food preparations; obtained by the swelling or roasting of cereals or cereal products,Export,250084260.0,83008712.0,Weight in kilograms,83008712.0,19
China,2022,Food preparations; obtained by the swelling or roasting of cereals or cereal products,Import,184096239.0,45307819.877,Weight in kilograms,45307819.877,19
China,2022,Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals,Import,44088873.0,48616836.059,Weight in kilograms,48616836.059,19
China,2022,Food preparations; obtained from unroasted cereal flakes or from mixtures of unroasted cereal flakes and roasted cereal flakes or swelled cereals,Export,16432438.0,6377159.0,Weight in kilograms,6377159.0,19
China,2022,"Prepared foods obtained by the swelling or roasting of cereals or cereal products (e.g. corn flakes); cereals, not maize (corn), in grain form or in the form of flakes or other worked grains, from bulgur wheat",Import,15253.0,18070.0,Weight in kilograms,18070.0,19
China,2022,"Food preparations; cereal or cereal products (excluding maize), in grain form, pre-cooked or otherwise prepared",Export,53458259.0,25818092.0,Weight in kilograms,25818092.0,19
China,2022,"Food preparations; cereal or cereal products (excluding maize), in grain form, pre-cooked or otherwise prepared",Import,4268605.0,1293959.617,Weight in kilograms,1293959.617,19
China,2022,"Food preparations; crispbread, whether or not containing cocoa",Import,26360.0,16767.0,Weight in kilograms,16767.0,19
China,2022,"Food preparations; gingerbread and the like, whether or not containing cocoa",Export,23763.0,3990.0,Weight in kilograms,3990.0,19
China,2022,"Food preparations; gingerbread and the like, whether or not containing cocoa",Import,38267.0,8023.0,Weight in kilograms,8023.0,19
China,2022,"Food preparations; sweet biscuits, whether or not containing cocoa",Import,281493765.0,55804410.698,Weight in kilograms,55804410.698,19
China,2022,"Food preparations; sweet biscuits, whether or not containing cocoa",Export,93374963.0,24687622.0,Weight in kilograms,24687622.0,19
China,2022,"Food preparations; waffles and wafers, whether or not containing cocoa",Import,209371664.0,64734603.759,Weight in kilograms,64734603.759,19
China,2022,"Food preparations; waffles and wafers, whether or not containing cocoa",Export,43409071.0,15283119.0,Weight in kilograms,15283119.0,19
China,2022,"Food preparations; rusks, toasted bread and similar toasted products, whether or not containing cocoa",Export,7380527.0,5501257.708,Weight in kilograms,5501257.708,19
China,2022,"Food preparations; rusks, toasted bread and similar toasted products, whether or not containing cocoa",Import,16399895.0,4000014.878,Weight in kilograms,4000014.878,19
China,2022,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",Export,484753051.0,138793740.436,Weight in kilograms,138793740.436,19
China,2022,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",Import,485383971.0,47923488.792,Weight in kilograms,47923488.792,19
China,2022,"Vegetable preparations; cucumbers and gherkins, prepared or preserved by vinegar or acetic acid",Import,16632001.0,12078864.0,Weight in kilograms,12078864.0,20
China,2022,"Vegetable preparations; cucumbers and gherkins, prepared or preserved by vinegar or acetic acid",Export,11009794.0,9736162.0,Weight in kilograms,9736162.0,20
China,2022,"Vegetable preparations; vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid (excluding cucumbers and gherkins)",Export,153918718.0,81678618.592,Weight in kilograms,81678618.592,20
China,2022,"Vegetable preparations; vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid (excluding cucumbers and gherkins)",Import,4706080.0,2068969.0,Weight in kilograms,2068969.0,20
China,2022,"Vegetable preparations; tomatoes, whole or in pieces, prepared or preserved otherwise than by vinegar or acetic acid",Export,6306529.0,5619245.0,Weight in kilograms,5619245.0,20
China,2022,"Vegetable preparations; tomatoes, whole or in pieces, prepared or preserved otherwise than by vinegar or acetic acid",Import,6287304.0,6393658.0,Weight in kilograms,6393658.0,20
China,2022,"Vegetable preparations; tomatoes, (other than whole or in pieces), prepared or preserved otherwise than by vinegar or acetic acid",Import,2653942.0,2183583.453,Weight in kilograms,2183583.453,20
China,2022,"Vegetable preparations; tomatoes, (other than whole or in pieces), prepared or preserved otherwise than by vinegar or acetic acid",Export,912383351.0,954155362.549,Weight in kilograms,954155362.549,20
China,2022,"Vegetable preparations; mushrooms of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",Import,1412808.0,,No Quantity,,20
China,2022,"Vegetable preparations; mushrooms of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",Export,498548293.0,196237652.0,Weight in kilograms,196237652.0,20
China,2022,"Vegetable preparations; mushrooms and truffles, other than mushrooms of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",Import,2346680.0,92001.0,Weight in kilograms,92001.0,20
China,2022,"Vegetable preparations; mushrooms and truffles, other than mushrooms of the genus Agaricus, prepared or preserved otherwise than by vinegar or acetic acid",Export,1242217217.0,112922593.0,Weight in kilograms,112922593.0,20
China,2022,"Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen",Export,119740186.0,98059894.0,Weight in kilograms,98059894.0,20
China,2022,"Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen",Import,48567491.0,37932633.0,Weight in kilograms,37932633.0,20
China,2022,"Vegetable preparations; vegetables and mixtures of vegetables (excluding potatoes), prepared or preserved otherwise than by vinegar or acetic acid, frozen",Export,381995461.0,166973647.0,Weight in kilograms,166973647.0,20
China,2022,"Vegetable preparations; vegetables and mixtures of vegetables (excluding potatoes), prepared or preserved otherwise than by vinegar or acetic acid, frozen",Import,425333.0,504393.0,Weight in kilograms,504393.0,20
China,2022,"Vegetable preparations; homogenised vegetables, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Import,698282.0,94820.333,Weight in kilograms,94820.333,20
China,2022,"Vegetable preparations; homogenised vegetables, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Export,138365.0,21295.0,Weight in kilograms,21295.0,20
China,2022,"Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Import,21093798.0,2526840.0,Weight in kilograms,2526840.0,20
China,2022,"Vegetable preparations; potatoes, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Export,31245864.0,9762661.562,Weight in kilograms,9762661.562,20
China,2022,"Vegetable preparations; peas (pisum sativum), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Export,18209405.0,15501980.0,Weight in kilograms,15501980.0,20
China,2022,"Vegetable preparations; peas (pisum sativum), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Import,1071938.0,287201.0,Weight in kilograms,287201.0,20
China,2022,"Vegetable preparations; beans, shelled, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Export,112966058.0,110140395.0,Weight in kilograms,110140395.0,20
China,2022,"Vegetable preparations; beans, shelled, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Import,260081.0,124161.0,Weight in kilograms,124161.0,20
China,2022,"Vegetable preparations; beans, (not shelled), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Import,424354.0,383861.0,Weight in kilograms,383861.0,20
China,2022,"Vegetable preparations; beans, (not shelled), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Export,3087910.0,2074190.0,Weight in kilograms,2074190.0,20
China,2022,"Vegetable preparations; asparagus, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Export,133220654.0,41931570.0,Weight in kilograms,41931570.0,20
China,2022,"Vegetable preparations; asparagus, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Import,1414.0,179.0,Weight in kilograms,179.0,20
China,2022,"Vegetable preparations; olives, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Import,2865046.0,1447241.123,Weight in kilograms,1447241.123,20
China,2022,"Vegetable preparations; olives, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Export,16115.0,8115.0,Weight in kilograms,8115.0,20
China,2022,"Vegetable preparations; sweetcorn (zea mays var. saccharata), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Import,3881645.0,3136925.0,Weight in kilograms,3136925.0,20
China,2022,"Vegetable preparations; sweetcorn (zea mays var. saccharata), prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Export,146940205.0,106264326.0,Weight in kilograms,106264326.0,20
China,2022,"Vegetable preparations; bamboo shoots, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Import,664463.0,37689.0,Weight in kilograms,37689.0,20
China,2022,"Vegetable preparations; bamboo shoots, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Export,225313114.0,131193182.0,Weight in kilograms,131193182.0,20
China,2022,"Vegetable preparations; vegetables and mixtures of vegetables n.e.c. in heading no. 2005, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Export,1697241329.0,755869024.781,Weight in kilograms,755869024.781,20
China,2022,"Vegetable preparations; vegetables and mixtures of vegetables n.e.c. in heading no. 2005, prepared or preserved otherwise than by vinegar or acetic acid, not frozen",Import,6020973.0,2403413.119,Weight in kilograms,2403413.119,20
China,2022,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glace or crystallised)",Export,313353791.0,79378206.507,Weight in kilograms,79378206.507,20
China,2022,"Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glace or crystallised)",Import,110249331.0,31681747.403,Weight in kilograms,31681747.403,20
China,2022,"Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes; homogenised, cooked preparations, whether or not containing added sugar or other sweetening matter",Import,18774912.0,3595606.174,Weight in kilograms,3595606.174,20
China,2022,"Jams, fruit jellies, marmalades, fruit or nut puree and fruit or nut pastes; homogenised, cooked preparations, whether or not containing added sugar or other sweetening matter",Export,3253163.0,716932.0,Weight in kilograms,716932.0,20
China,2022,"Jams, jellies, marmalades, purees and pastes; of citrus fruit, being cooked preparations (excluding homogenised), whether or not containing added sugar or other sweetening matter",Export,431760.0,161361.0,Weight in kilograms,161361.0,20
China,2022,"Jams, jellies, marmalades, purees and pastes; of citrus fruit, being cooked preparations (excluding homogenised), whether or not containing added sugar or other sweetening matter",Import,2853603.0,492719.0,Weight in kilograms,492719.0,20
China,2022,"Jams, fruit jellies, marmalades, purees and pastes; of fruit or nuts n.e.c. in heading no. 2007, cooked preparations (excluding homogenised), whether or not containing added sugar or other sweetening matter",Import,55088175.0,19122143.715,Weight in kilograms,19122143.715,20
China,2022,"Jams, fruit jellies, marmalades, purees and pastes; of fruit or nuts n.e.c. in heading no. 2007, cooked preparations (excluding homogenised), whether or not containing added sugar or other sweetening matter",Export,93589259.0,43119740.843,Weight in kilograms,43119740.843,20
China,2022,"Nuts; ground-nuts, whether or not containing added sugar, other sweetening matter or spirit",Import,8483122.0,1877382.492,Weight in kilograms,1877382.492,20
China,2022,"Nuts; ground-nuts, whether or not containing added sugar, other sweetening matter or spirit",Export,597532466.0,284776134.906,Weight in kilograms,284776134.906,20
China,2022,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground-nuts except in mixtures)",Import,609593035.0,81143911.292,Weight in kilograms,81143911.292,20
China,2022,"Nuts and other seeds; whether or not containing added sugar, other sweetening matter or spirit (excluding ground-nuts except in mixtures)",Export,504719168.0,123495004.202,Weight in kilograms,123495004.202,20
China,2022,"Fruit; pineapples, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",Export,7211937.0,5190673.439,Weight in kilograms,5190673.439,20
China,2022,"Fruit; pineapples, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",Import,32809369.0,27860287.983,Weight in kilograms,27860287.983,20
China,2022,"Fruit; citrus, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",Import,81109855.0,59347729.341,Weight in kilograms,59347729.341,20
China,2022,"Fruit; citrus, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",Export,378179231.0,275799089.0,Weight in kilograms,275799089.0,20
China,2022,"Fruit; pears, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",Export,57369390.0,56409003.983,Weight in kilograms,56409003.983,20
China,2022,"Fruit; pears, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",Import,115908.0,89474.0,Weight in kilograms,89474.0,20
China,2022,"Fruit; apricots, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",Import,325916.0,77951.674,Weight in kilograms,77951.674,20
China,2022,"Fruit; apricots, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",Export,8213919.0,7823651.0,Weight in kilograms,7823651.0,20
China,2022,"Fruit; cherries, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",Import,619567.0,157257.529,Weight in kilograms,157257.529,20
China,2022,"Fruit; cherries, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",Export,6770706.0,2639501.0,Weight in kilograms,2639501.0,20
China,2022,"Fruit; peaches, including nectarines, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",Import,7788279.0,4704024.735,Weight in kilograms,4704024.735,20
China,2022,"Fruit; peaches, including nectarines, prepared or preserved in ways n.e.c. in heading no. 2007 and 2008, whether or not containing added sugar, other sweetening matter or spirit",Export,224982776.0,164801630.465,Weight in kilograms,164801630.465,20
China,2022,"Fruit; strawberries, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",Import,2842485.0,181320.848,Weight in kilograms,181320.848,20
China,2022,"Fruit; strawberries, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit",Export,41867723.0,8604277.85,Weight in kilograms,8604277.85,20
China,2022,"Fruit, palm hearts; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit",Import,127400.0,119436.0,Weight in kilograms,119436.0,20
China,2022,"Fruit; cranberries (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberries (Vaccinium vitis-idaea), prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit",Export,581010.0,111862.0,Weight in kilograms,111862.0,20
China,2022,"Fruit; cranberries (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberries (Vaccinium vitis-idaea), prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit",Import,48350638.0,13347279.282,Weight in kilograms,13347279.282,20
China,2022,"Fruit, nuts and other edible parts of plants; mixtures (other than those of subheading no 2008.19); prepared or preserved in ways n.e.c. in headings 2007 and 2008, whether or not containing added sugar, or other sweetening matter or spirit, n.e.c.",Export,114546316.0,81928691.715,Weight in kilograms,81928691.715,20
China,2022,"Fruit, nuts and other edible parts of plants; mixtures (other than those of subheading no 2008.19); prepared or preserved in ways n.e.c. in headings 2007 and 2008, whether or not containing added sugar, or other sweetening matter or spirit, n.e.c.",Import,9522999.0,6587497.522,Weight in kilograms,6587497.522,20
China,2022,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",Export,1001678580.0,308810490.0,Weight in kilograms,308810490.0,20
China,2022,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",Import,165644418.0,39232449.4,Weight in kilograms,39232449.4,20
China,2022,"Juice; orange, frozen, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Import,142288971.0,109220608.0,Weight in kilograms,109220608.0,20
China,2022,"Juice; orange, frozen, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Export,3755611.0,1477860.394,Weight in kilograms,1477860.394,20
China,2022,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,1308592.0,914430.0,Weight in kilograms,914430.0,20
China,2022,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,11892736.0,15077348.0,Weight in kilograms,15077348.0,20
China,2022,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,15072.0,8346.0,Weight in kilograms,8346.0,20
China,2022,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,27110.0,13458.0,Weight in kilograms,13458.0,20
China,2022,"Juice; grapefruit or pomelo, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Import,6497428.0,2103617.598,Weight in kilograms,2103617.598,20
China,2022,"Juice; grapefruit or pomelo, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Export,137952.0,82772.0,Weight in kilograms,82772.0,20
China,2022,"Juice; grapefruit or pomelo, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,14311893.0,5234174.0,Weight in kilograms,5234174.0,20
China,2022,"Juice; grapefruit or pomelo, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,29810.0,9986.0,Weight in kilograms,9986.0,20
China,2022,"Juice; of single citrus fruit (excluding orange, grapefruit or pomelo), of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,365909.0,217568.0,Weight in kilograms,217568.0,20
China,2022,"Juice; of single citrus fruit (excluding orange, grapefruit or pomelo), of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,32057296.0,14995921.493,Weight in kilograms,14995921.493,20
China,2022,"Juice; of single citrus fruit (excluding orange, grapefruit or pomelo), of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,12026882.0,4963049.0,Weight in kilograms,4963049.0,20
China,2022,"Juice; of single citrus fruit (excluding orange, grapefruit or pomelo), of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,1022500.0,413713.0,Weight in kilograms,413713.0,20
China,2022,"Juice; pineapple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Export,96724.0,95689.0,Weight in kilograms,95689.0,20
China,2022,"Juice; pineapple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Import,6538373.0,7799871.0,Weight in kilograms,7799871.0,20
China,2022,"Juice; pineapple, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,2495715.0,1572272.0,Weight in kilograms,1572272.0,20
China,2022,"Juice; pineapple, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,676070.0,383159.0,Weight in kilograms,383159.0,20
China,2022,"Juice; tomato, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,77991.0,29657.0,Weight in kilograms,29657.0,20
China,2022,"Juice; tomato, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,261969.0,219537.0,Weight in kilograms,219537.0,20
China,2022,"Juice; grape, of a Brix value not exceeding 30, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Import,8509010.0,6182863.0,Weight in kilograms,6182863.0,20
