Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity,code
USA,2022,"Fruit, nuts and other edible parts of plants; mixtures (other than those of subheading no 2008.19); prepared or preserved in ways n.e.c. in headings 2007 and 2008, whether or not containing added sugar, or other sweetening matter or spirit, n.e.c.",Import,261767875.0,104367174.0,Weight in kilograms,104367174.0,20
USA,2022,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",Re-Export,52867431.0,9871621.0,Weight in kilograms,9871621.0,20
USA,2022,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",Import,2060646305.0,674978774.0,Weight in kilograms,674978774.0,20
USA,2022,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",Export,213899556.0,57748692.0,Weight in kilograms,57748692.0,20
USA,2022,"Juice; orange, frozen, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Re-Export,42062573.0,16923651.0,Weight in kilograms,16923651.0,20
USA,2022,"Juice; orange, frozen, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Export,89416913.0,38862959.0,Weight in kilograms,38862959.0,20
USA,2022,"Juice; orange, frozen, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Import,392778080.0,726436595.0,Weight in kilograms,726436595.0,20
USA,2022,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Re-Export,41504376.0,58310802.0,Weight in kilograms,58310802.0,20
USA,2022,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,185551197.0,174084914.0,Weight in kilograms,174084914.0,20
USA,2022,"Juice; orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,426021326.0,714770469.0,Weight in kilograms,714770469.0,20
USA,2022,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,6539194.0,5502999.0,Weight in kilograms,5502999.0,20
USA,2022,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Re-Export,1087623.0,961742.0,Weight in kilograms,961742.0,20
USA,2022,"Juice; orange, not frozen, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,56226507.0,,Weight in kilograms,111659297.0,20
USA,2022,"Juice; grapefruit or pomelo, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Export,9960697.0,11230841.0,Weight in kilograms,11230841.0,20
USA,2022,"Juice; grapefruit or pomelo, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Re-Export,246632.0,281916.0,Weight in kilograms,281916.0,20
USA,2022,"Juice; grapefruit or pomelo, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Import,12940846.0,19315777.0,Weight in kilograms,19315777.0,20
USA,2022,"Juice; grapefruit or pomelo, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Re-Export,334668.0,242266.0,Weight in kilograms,242266.0,20
USA,2022,"Juice; grapefruit or pomelo, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,9975592.0,8050146.0,Weight in kilograms,8050146.0,20
USA,2022,"Juice; grapefruit or pomelo, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,11016148.0,7663342.0,Weight in kilograms,7663342.0,20
USA,2022,"Juice; of single citrus fruit (excluding orange, grapefruit or pomelo), of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,25314938.0,30120400.0,Weight in kilograms,30120400.0,20
USA,2022,"Juice; of single citrus fruit (excluding orange, grapefruit or pomelo), of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,141272261.0,150852449.0,Weight in kilograms,150852449.0,20
USA,2022,"Juice; of single citrus fruit (excluding orange, grapefruit or pomelo), of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Re-Export,3729091.0,3594224.0,Weight in kilograms,3594224.0,20
USA,2022,"Juice; of single citrus fruit (excluding orange, grapefruit or pomelo), of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,16895352.0,12752295.0,Weight in kilograms,12752295.0,20
USA,2022,"Juice; of single citrus fruit (excluding orange, grapefruit or pomelo), of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,109519428.0,210862914.0,Weight in kilograms,210862914.0,20
USA,2022,"Juice; of single citrus fruit (excluding orange, grapefruit or pomelo), of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Re-Export,2250790.0,1620133.0,Weight in kilograms,1620133.0,20
USA,2022,"Juice; pineapple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Re-Export,467903.0,427007.0,Weight in kilograms,427007.0,20
USA,2022,"Juice; pineapple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Export,2125341.0,2078614.0,Weight in kilograms,2078614.0,20
USA,2022,"Juice; pineapple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Import,58783668.0,78063581.0,Weight in kilograms,78063581.0,20
USA,2022,"Juice; pineapple, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,7043629.0,5901158.0,Weight in kilograms,5901158.0,20
USA,2022,"Juice; pineapple, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Re-Export,5320763.0,4460036.0,Weight in kilograms,4460036.0,20
USA,2022,"Juice; pineapple, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,96716567.0,162853612.0,Weight in kilograms,162853612.0,20
USA,2022,"Juice; tomato, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,2045875.0,2074427.0,Weight in kilograms,2074427.0,20
USA,2022,"Juice; tomato, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,5267741.0,3844066.0,Weight in kilograms,3844066.0,20
USA,2022,"Juice; grape, of a Brix value not exceeding 30, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Import,12954695.0,11152191.0,Weight in kilograms,11152191.0,20
USA,2022,"Juice; grape, of a Brix value not exceeding 30, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Export,17527600.0,8404113.0,Weight in kilograms,8404113.0,20
USA,2022,"Juice; grape, of a Brix value not exceeding 30, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Re-Export,87045.0,22048.0,Weight in kilograms,22048.0,20
USA,2022,"Juice; grape, of a Brix value exceeding 30, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,60332955.0,36761750.0,Weight in kilograms,36761750.0,20
USA,2022,"Juice; grape, of a Brix value exceeding 30, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,109334751.0,,Weight in kilograms,157002381.0,20
USA,2022,"Juice; grape, of a Brix value exceeding 30, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Re-Export,1254329.0,545071.0,Weight in kilograms,545071.0,20
USA,2022,"Juice; apple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Export,16708986.0,14541752.0,Weight in kilograms,14541752.0,20
USA,2022,"Juice; apple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Re-Export,746590.0,656711.0,Weight in kilograms,656711.0,20
USA,2022,"Juice; apple, of a Brix value not exceeding 20, unfermented, (not containing added spirit), whether or not containing added sugar or other sweetening matter",Import,46028002.0,52382346.0,Weight in kilograms,52382346.0,20
USA,2022,"Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Re-Export,17715446.0,21867079.0,Weight in kilograms,21867079.0,20
USA,2022,"Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,60919595.0,65357150.0,Weight in kilograms,65357150.0,20
USA,2022,"Juice; apple, of a Brix value exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,747567030.0,,Weight in kilograms,2050932015.0,20
USA,2022,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberry (Vaccinium vitis-idaea), unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Re-Export,7444418.0,6229522.0,Weight in kilograms,6229522.0,20
USA,2022,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberry (Vaccinium vitis-idaea), unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,52441190.0,41702482.0,Weight in kilograms,41702482.0,20
USA,2022,"Juice; cranberry (Vaccinium macrocarpon, Vaccinium oxycoccos); Iingonberry (Vaccinium vitis-idaea), unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,43202846.0,29842498.0,Weight in kilograms,29842498.0,20
USA,2022,"Juice; of any single fruit, nut or vegetable n.e.c. in heading no. 2009, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Re-Export,17951082.0,6110526.0,Weight in kilograms,6110526.0,20
USA,2022,"Juice; of any single fruit, nut or vegetable n.e.c. in heading no. 2009, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,140061327.0,49664453.0,Weight in kilograms,49664453.0,20
USA,2022,"Juice; of any single fruit, nut or vegetable n.e.c. in heading no. 2009, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,1046755951.0,764270475.0,Weight in kilograms,764270475.0,20
USA,2022,"Juices; mixtures of fruits or vegetables (but not nut juice), unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Export,111103423.0,65094213.0,Weight in kilograms,65094213.0,20
USA,2022,"Juices; mixtures of fruits or vegetables (but not nut juice), unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Re-Export,2084723.0,714162.0,Weight in kilograms,714162.0,20
USA,2022,"Juices; mixtures of fruits or vegetables (but not nut juice), unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter",Import,103631539.0,68143735.0,Weight in kilograms,68143735.0,20
USA,2022,"Extracts, essences and concentrates; of coffee, and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee",Re-Export,9414240.0,1023228.0,Weight in kilograms,1023228.0,21
USA,2022,"Extracts, essences and concentrates; of coffee, and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee",Export,142787894.0,14112740.0,Weight in kilograms,14112740.0,21
USA,2022,"Extracts, essences and concentrates; of coffee, and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee",Import,719367761.0,70695702.749,Weight in kilograms,70695702.749,21
USA,2022,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee",Import,61436264.0,10953390.0,Weight in kilograms,10953390.0,21
USA,2022,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee",Export,107601956.0,40532169.0,Weight in kilograms,40532169.0,21
USA,2022,"Preparations with a basis of extracts, essences or concentrates or with a basis of coffee",Re-Export,561905.0,195486.0,Weight in kilograms,195486.0,21
USA,2022,"Extracts, essences and concentrates; of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate",Re-Export,4956074.0,797450.0,Weight in kilograms,797450.0,21
USA,2022,"Extracts, essences and concentrates; of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate",Export,149133308.0,19120212.0,Weight in kilograms,19120212.0,21
USA,2022,"Extracts, essences and concentrates; of tea or mate, and preparations with a basis of these extracts, essences or concentrates or with a basis of tea or mate",Import,249957475.0,78416887.0,Weight in kilograms,78416887.0,21
USA,2022,"Chicory, roasted and other roasted coffee substitutes; extracts, essences and concentrates thereof",Import,11790683.0,5952657.0,Weight in kilograms,5952657.0,21
USA,2022,"Chicory, roasted and other roasted coffee substitutes; extracts, essences and concentrates thereof",Re-Export,309276.0,83339.0,Weight in kilograms,83339.0,21
USA,2022,"Chicory, roasted and other roasted coffee substitutes; extracts, essences and concentrates thereof",Export,1047079.0,248139.0,Weight in kilograms,248139.0,21
USA,2022,Yeasts; active,Import,288489405.0,101463955.0,Weight in kilograms,101463955.0,21
USA,2022,Yeasts; active,Re-Export,9753455.0,2116370.0,Weight in kilograms,2116370.0,21
USA,2022,Yeasts; active,Export,32255696.0,9993084.0,Weight in kilograms,9993084.0,21
USA,2022,"Yeasts; inactive, other single-cell micro-organisms, dead",Re-Export,3424176.0,528417.0,Weight in kilograms,528417.0,21
USA,2022,"Yeasts; inactive, other single-cell micro-organisms, dead",Import,189003470.0,51446546.0,Weight in kilograms,51446546.0,21
USA,2022,"Yeasts; inactive, other single-cell micro-organisms, dead",Export,87166675.0,19237967.0,Weight in kilograms,19237967.0,21
USA,2022,Baking powders; prepared,Export,21462723.0,7795360.0,Weight in kilograms,7795360.0,21
USA,2022,Baking powders; prepared,Import,9780064.0,2955847.0,Weight in kilograms,2955847.0,21
USA,2022,Baking powders; prepared,Re-Export,108184.0,40538.0,Weight in kilograms,40538.0,21
USA,2022,Sauces; soya,Import,143200524.0,86351535.0,Weight in kilograms,86351535.0,21
USA,2022,Sauces; soya,Re-Export,2106400.0,1175246.0,Weight in kilograms,1175246.0,21
USA,2022,Sauces; soya,Export,80022413.0,50079029.0,Weight in kilograms,50079029.0,21
USA,2022,Sauces; tomato ketchup and other tomato sauces,Import,113999242.0,61055846.681,Weight in kilograms,61055846.681,21
USA,2022,Sauces; tomato ketchup and other tomato sauces,Re-Export,14103659.0,16047849.0,Weight in kilograms,16047849.0,21
USA,2022,Sauces; tomato ketchup and other tomato sauces,Export,333641049.0,304335645.0,Weight in kilograms,304335645.0,21
USA,2022,Mustard flour and meal and prepared mustard,Export,83251911.0,55806514.0,Weight in kilograms,55806514.0,21
USA,2022,Mustard flour and meal and prepared mustard,Re-Export,467423.0,307038.0,Weight in kilograms,307038.0,21
USA,2022,Mustard flour and meal and prepared mustard,Import,44570367.0,14450617.0,Weight in kilograms,14450617.0,21
USA,2022,Sauces and preparations therefor; mixed condiments and mixed seasonings,Re-Export,25156773.0,6348779.0,Weight in kilograms,6348779.0,21
USA,2022,Sauces and preparations therefor; mixed condiments and mixed seasonings,Import,1886423433.0,804382920.23,Weight in kilograms,804382920.23,21
USA,2022,Sauces and preparations therefor; mixed condiments and mixed seasonings,Export,1597545367.0,572585792.0,Weight in kilograms,572585792.0,21
USA,2022,Soups and broths and preparations therefor,Export,711828469.0,278072025.0,Weight in kilograms,278072025.0,21
USA,2022,Soups and broths and preparations therefor,Re-Export,3679683.0,1138255.0,Weight in kilograms,1138255.0,21
USA,2022,Soups and broths and preparations therefor,Import,484008083.0,231124454.0,Weight in kilograms,231124454.0,21
USA,2022,Homogenised composite food preparations,Import,55653848.0,13045879.813,Weight in kilograms,13045879.813,21
USA,2022,Homogenised composite food preparations,Re-Export,254259.0,126046.0,Weight in kilograms,126046.0,21
USA,2022,Homogenised composite food preparations,Export,15805616.0,10057168.0,Weight in kilograms,10057168.0,21
USA,2022,Ice cream and other edible ice; whether or not containing cocoa,Export,267234834.0,72955862.0,Weight in kilograms,72955862.0,21
USA,2022,Ice cream and other edible ice; whether or not containing cocoa,Re-Export,2186693.0,315800.0,Weight in kilograms,315800.0,21
USA,2022,Ice cream and other edible ice; whether or not containing cocoa,Import,377473985.0,77373638.213,Weight in kilograms,90028360.213,21
USA,2022,Protein; concentrates and textured protein substances,Import,381138109.0,68786498.0,Weight in kilograms,68786498.0,21
USA,2022,Protein; concentrates and textured protein substances,Re-Export,16364143.0,1069173.0,Weight in kilograms,1069173.0,21
USA,2022,Protein; concentrates and textured protein substances,Export,812439425.0,114530306.0,Weight in kilograms,114530306.0,21
USA,2022,Food preparations; n.e.c. in item no. 2106.10,Re-Export,153230984.0,10581301.0,Weight in kilograms,10581301.0,21
USA,2022,Food preparations; n.e.c. in item no. 2106.10,Export,6015844115.0,671832066.0,Weight in kilograms,671832066.0,21
USA,2022,Food preparations; n.e.c. in item no. 2106.10,Import,8090713195.0,808472607.0,Weight in kilograms,832367495.0,21
USA,2022,"Waters; mineral and aerated, including natural or artificial, (not containing added sugar or other sweetening matter nor flavoured)",Export,73395830.0,135105471.0,Volume in litres,135105471.0,22
USA,2022,"Waters; mineral and aerated, including natural or artificial, (not containing added sugar or other sweetening matter nor flavoured)",Import,686286659.0,846298368.0,Volume in litres,846298368.0,22
USA,2022,"Waters; mineral and aerated, including natural or artificial, (not containing added sugar or other sweetening matter nor flavoured)",Re-Export,10006089.0,7100580.0,Volume in litres,7100580.0,22
USA,2022,"Waters; other than mineral and aerated, (not containing added sugar or other sweetening matter nor flavoured), ice and snow",Import,335433026.0,638100000.0,Volume in litres,638100000.0,22
USA,2022,"Waters; other than mineral and aerated, (not containing added sugar or other sweetening matter nor flavoured), ice and snow",Re-Export,2170433.0,42653000.0,Volume in litres,42653000.0,22
USA,2022,"Waters; other than mineral and aerated, (not containing added sugar or other sweetening matter nor flavoured), ice and snow",Export,88953750.0,951474000.0,Volume in litres,951474000.0,22
USA,2022,"Waters; including mineral and aerated, containing added sugar or other sweetening matter or flavoured",Import,2474103239.0,1470804584.707,Volume in litres,1470804584.707,22
USA,2022,"Waters; including mineral and aerated, containing added sugar or other sweetening matter or flavoured",Re-Export,7266111.0,7355029.0,Volume in litres,7355029.0,22
USA,2022,"Waters; including mineral and aerated, containing added sugar or other sweetening matter or flavoured",Export,512958006.0,511062468.0,Volume in litres,511062468.0,22
USA,2022,Non-alcoholic beverages; non-alcoholic beer,Import,87628382.0,,No Quantity,,22
USA,2022,Non-alcoholic beverages; non-alcoholic beer,Re-Export,109941.0,65646.0,Volume in litres,65646.0,22
USA,2022,Non-alcoholic beverages; non-alcoholic beer,Export,6517109.0,4110406.0,Volume in litres,4110406.0,22
USA,2022,"Non-alcoholic beverages; other than non-alcoholic beer, n.e.c. in item no. 2202.10, not including fruit, nut or vegetable juices of heading no. 2009",Export,829573402.0,425396077.0,Volume in litres,425396077.0,22
USA,2022,"Non-alcoholic beverages; other than non-alcoholic beer, n.e.c. in item no. 2202.10, not including fruit, nut or vegetable juices of heading no. 2009",Import,1125997784.0,930718785.798,Volume in litres,935960931.161,22
USA,2022,"Non-alcoholic beverages; other than non-alcoholic beer, n.e.c. in item no. 2202.10, not including fruit, nut or vegetable juices of heading no. 2009",Re-Export,6857770.0,3857831.0,Volume in litres,3857831.0,22
USA,2022,Beer; made from malt,Re-Export,2233160.0,1382330.0,Volume in litres,1382330.0,22
USA,2022,Beer; made from malt,Import,7050111188.0,4767567060.844,Volume in litres,4767567060.844,22
USA,2022,Beer; made from malt,Export,671970320.0,417676057.0,Volume in litres,417676057.0,22
USA,2022,Wine; sparkling,Re-Export,11431917.0,980139.0,Volume in litres,980139.0,22
USA,2022,Wine; sparkling,Export,32227447.0,3295738.0,Volume in litres,3295738.0,22
USA,2022,Wine; sparkling,Import,2033036581.0,206283477.0,Volume in litres,206283477.0,22
USA,2022,"Wine; still, in containers holding 2 litres or less",Import,5165548456.0,734293818.132,Volume in litres,734294452.98,22
USA,2022,"Wine; still, in containers holding 2 litres or less",Export,1226753729.0,145608179.576,Volume in litres,145608179.576,22
USA,2022,"Wine; still, in containers holding 2 litres or less",Re-Export,49729918.0,4824994.576,Volume in litres,4824994.576,22
USA,2022,"Wine; still, in containers holding more than 2 litres but not more than 10 litres",Import,26830609.0,9086668.327,Volume in litres,9092860.825,22
USA,2022,"Wine; still, in containers holding more than 2 litres but not more than 10 litres",Export,41935371.0,9192397.0,Volume in litres,9192397.0,22
USA,2022,"Wine; still, in containers holding more than 2 litres but not more than 10 litres",Re-Export,17165696.0,2787167.0,Volume in litres,2787167.0,22
USA,2022,"Wine; still, in containers holding more than 10 litres",Import,459345453.0,487470626.295,Volume in litres,487470626.295,22
USA,2022,"Wine; still, in containers holding more than 10 litres",Re-Export,1452986.0,497102.0,Volume in litres,497102.0,22
USA,2022,"Wine; still, in containers holding more than 10 litres",Export,163573105.0,120393708.0,Volume in litres,120393708.0,22
USA,2022,"Grape must; n.e.c. in heading no. 2009, n.e.c. in item no. 2204.2",Re-Export,12949.0,2590.0,Volume in litres,2590.0,22
USA,2022,"Grape must; n.e.c. in heading no. 2009, n.e.c. in item no. 2204.2",Import,10324.0,450.0,Volume in litres,450.0,22
USA,2022,"Grape must; n.e.c. in heading no. 2009, n.e.c. in item no. 2204.2",Export,157602.0,29379.0,Volume in litres,29379.0,22
USA,2022,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers holding 2 litres or less",Export,29791626.0,2731458.776,Volume in litres,2731458.776,22
USA,2022,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers holding 2 litres or less",Re-Export,3360635.0,96976.0,Volume in litres,96976.0,22
USA,2022,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers holding 2 litres or less",Import,189670984.0,45766351.0,Volume in litres,45766351.0,22
USA,2022,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers holding more than 2 litres",Export,7340037.0,877989.0,Volume in litres,877989.0,22
USA,2022,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers holding more than 2 litres",Re-Export,135488.0,14240.0,Volume in litres,14240.0,22
USA,2022,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances, in containers holding more than 2 litres",Import,907259.0,706552.0,Volume in litres,706552.0,22
USA,2022,"Beverages, fermented; (e.g. cider, perry, mead, sake)",Re-Export,1238311.0,351024.0,Volume in litres,351024.0,22
USA,2022,"Beverages, fermented; (e.g. cider, perry, mead, sake)",Import,417942077.0,171265502.719,Volume in litres,171265502.719,22
USA,2022,"Beverages, fermented; (e.g. cider, perry, mead, sake)",Export,45467968.0,20010754.0,Volume in litres,20010754.0,22
USA,2022,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,Import,537744611.0,,No Quantity,,22
USA,2022,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,Re-Export,5535867.0,6241247.0,Volume in litres,6241247.0,22
USA,2022,Undenatured ethyl alcohol; of an alcoholic strength by volume of 80% vol. or higher,Export,1667825143.0,2275488481.0,Volume in litres,2275488481.0,22
USA,2022,"Ethyl alcohol and other spirits; denatured, of any strength",Import,73423623.0,,No Quantity,,22
USA,2022,"Ethyl alcohol and other spirits; denatured, of any strength",Re-Export,197415.0,108361.0,Volume in litres,108361.0,22
USA,2022,"Ethyl alcohol and other spirits; denatured, of any strength",Export,2207596799.0,3012585982.0,Volume in litres,3012585982.0,22
USA,2022,Spirits obtained by distilling grape wine or grape marc,Re-Export,125177824.0,1215033.0,Volume in litres,1215033.0,22
USA,2022,Spirits obtained by distilling grape wine or grape marc,Import,2258659184.0,71948389.0,Volume in litres,71948389.0,22
USA,2022,Spirits obtained by distilling grape wine or grape marc,Export,143059147.0,2800433.0,Volume in litres,2800433.0,22
USA,2022,Whiskies,Export,1432011251.0,200024868.0,Volume in litres,200024868.0,22
USA,2022,Whiskies,Import,2062525180.0,233721458.0,Volume in litres,233721458.0,22
USA,2022,Whiskies,Re-Export,150417498.0,14909987.0,Volume in litres,14909987.0,22
USA,2022,Rum and other spirits obtained by distilling fermented sugar-cane products,Export,182074536.0,36477374.0,Volume in litres,36477374.0,22
USA,2022,Rum and other spirits obtained by distilling fermented sugar-cane products,Re-Export,73360339.0,6578515.0,Volume in litres,6578515.0,22
USA,2022,Rum and other spirits obtained by distilling fermented sugar-cane products,Import,192344608.0,28403003.0,Volume in litres,28403003.0,22
USA,2022,Gin and geneva,Export,59779942.0,10784335.0,Volume in litres,10784335.0,22
USA,2022,Gin and geneva,Re-Export,9106808.0,2137628.0,Volume in litres,2137628.0,22
USA,2022,Gin and geneva,Import,431471577.0,44928717.0,Volume in litres,44928717.0,22
USA,2022,Vodka,Re-Export,16014453.0,3529538.0,Volume in litres,3529538.0,22
USA,2022,Vodka,Export,138960608.0,38225716.0,Volume in litres,38225716.0,22
USA,2022,Vodka,Import,1450569838.0,114912277.0,Volume in litres,114912277.0,22
USA,2022,Liqueurs and cordials,Export,183747645.0,8386356.0,Volume in litres,8386356.0,22
USA,2022,Liqueurs and cordials,Re-Export,34850110.0,1510241.0,Volume in litres,1510241.0,22
USA,2022,Liqueurs and cordials,Import,1160417505.0,88143113.0,Volume in litres,88143113.0,22
USA,2022,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",Import,5322990812.0,312494708.0,Volume in litres,312494708.0,22
USA,2022,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",Export,309827667.0,20580208.0,Volume in litres,20580208.0,22
USA,2022,"Spirits, liqueurs and other spirituous beverages; n.e.c. in heading no. 2208",Re-Export,78577803.0,4929562.0,Volume in litres,4929562.0,22
USA,2022,Vinegar and substitutes for vinegar; obtained from acetic acid,Import,184111981.0,,No Quantity,,22
USA,2022,Vinegar and substitutes for vinegar; obtained from acetic acid,Export,83710051.0,128319714.0,Volume in litres,128319714.0,22
USA,2022,Vinegar and substitutes for vinegar; obtained from acetic acid,Re-Export,2138413.0,2905248.0,Volume in litres,2905248.0,22
USA,2022,"Flours, meals and pellets; of meat or meat offal, greaves",Re-Export,4748637.0,1633000.0,Weight in kilograms,1633000.0,23
USA,2022,"Flours, meals and pellets; of meat or meat offal, greaves",Import,124608222.0,81269000.0,Weight in kilograms,81269000.0,23
USA,2022,"Flours, meals and pellets; of meat or meat offal, greaves",Export,747498924.0,952835000.0,Weight in kilograms,952835000.0,23
USA,2022,"Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates",Export,142638913.0,87834000.0,Weight in kilograms,87834000.0,23
USA,2022,"Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates",Re-Export,12278274.0,5196000.0,Weight in kilograms,5196000.0,23
USA,2022,"Flours, meals and pellets; of fish or of crustaceans, molluscs or other aquatic invertebrates",Import,165432980.0,85952000.0,Weight in kilograms,85952000.0,23
USA,2022,"Bran, sharps and other residues; of maize (corn), whether or not in the form of pellets, derived from the sifting, milling or other workings thereof",Import,653106.0,1554000.0,Weight in kilograms,1554000.0,23
USA,2022,"Bran, sharps and other residues; of maize (corn), whether or not in the form of pellets, derived from the sifting, milling or other workings thereof",Export,27259937.0,359055000.0,Weight in kilograms,359055000.0,23
USA,2022,"Bran, sharps and other residues; of wheat, whether or not in the form of pellets, derived from the sifting, milling or other workings thereof",Export,32265070.0,244443000.0,Weight in kilograms,244443000.0,23
USA,2022,"Bran, sharps and other residues; of wheat, whether or not in the form of pellets, derived from the sifting, milling or other workings thereof",Import,25694398.0,85565000.0,Weight in kilograms,85565000.0,23
USA,2022,"Bran, sharps and other residues; of wheat, whether or not in the form of pellets, derived from the sifting, milling or other workings thereof",Re-Export,5824.0,81000.0,Weight in kilograms,81000.0,23
USA,2022,"Bran, sharps and other residues; of other cereals, whether or not in the form of pellets, derived from the sifting, milling or other workings thereof",Export,28471665.0,119305000.0,Weight in kilograms,119305000.0,23
