Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity,code
Brazil,2022,"Medicaments; containing alkaloids or their derivatives; other than ephedrine, pseudoephedrine (INN) or norephedrine or their salts; for therapeutic or prophylactic uses, (not packaged for retail sale)",Import,6352111.0,3898.0,Weight in kilograms,3898.0,30
Brazil,2022,"Medicaments; containing antimalarial active principles described in subheading note 2 to this chapter, for therapeutic or prophylactic uses, (not packaged for retail sale)",Import,9263.0,4.3,Weight in kilograms,4.3,30
Brazil,2022,"Medicaments; (not containing antibiotics, hormones, alkaloids or their derivatives), for therapeutic or prophylactic uses, (not packaged for retail sale)",Export,2688647.0,345361.186,Weight in kilograms,360338.186,30
Brazil,2022,"Medicaments; (not containing antibiotics, hormones, alkaloids or their derivatives), for therapeutic or prophylactic uses, (not packaged for retail sale)",Import,122467029.0,3856249.233,Weight in kilograms,3856249.233,30
Brazil,2022,"Medicaments; containing penicillins, streptomycins or their derivatives, for therapeutic or prophylactic uses, packaged for retail sale",Export,6930625.0,260168.864,Weight in kilograms,259494.864,30
Brazil,2022,"Medicaments; containing penicillins, streptomycins or their derivatives, for therapeutic or prophylactic uses, packaged for retail sale",Import,65503324.0,1428599.125,Weight in kilograms,1428599.125,30
Brazil,2022,"Medicaments; containing antibiotics (other than penicillins, streptomycins or their derivatives), for therapeutic or prophylactic uses, packaged for retail sale",Export,88775201.0,1202164.0,Weight in kilograms,1203276.0,30
Brazil,2022,"Medicaments; containing antibiotics (other than penicillins, streptomycins or their derivatives), for therapeutic or prophylactic uses, packaged for retail sale",Import,212911985.0,2616075.876,Weight in kilograms,2616075.876,30
Brazil,2022,"Medicaments; containing insulin, for therapeutic or prophylactic uses, packaged for retail sale",Export,58572016.0,1334687.904,Weight in kilograms,1335252.904,30
Brazil,2022,"Medicaments; containing insulin, for therapeutic or prophylactic uses, packaged for retail sale",Import,32030252.0,521993.0,Weight in kilograms,521993.0,30
Brazil,2022,"Medicaments; containing corticosteroid hormones, their derivatives or structural analogues (but not containing antibiotics), for therapeutic or prophylactic uses, packaged for retail sale",Export,24663139.0,548457.398,Weight in kilograms,550186.398,30
Brazil,2022,"Medicaments; containing corticosteroid hormones, their derivatives or structural analogues (but not containing antibiotics), for therapeutic or prophylactic uses, packaged for retail sale",Import,93343710.0,1042127.506,Weight in kilograms,1042127.506,30
Brazil,2022,"Medicaments; containing hormones (but not insulin), adrenal cortex hormones or antibiotics, for therapeutic or prophylactic uses, packaged for retail sale",Export,157501943.0,3409126.533,Weight in kilograms,3435710.533,30
Brazil,2022,"Medicaments; containing hormones (but not insulin), adrenal cortex hormones or antibiotics, for therapeutic or prophylactic uses, packaged for retail sale",Import,860462269.0,2886735.918,Weight in kilograms,2886735.918,30
Brazil,2022,"Medicaments; containing alkaloids or their derivatives, containing ephedrine or its salts, for therapeutic or prophylactic uses, packaged for retail sale",Export,33259.0,195.0,Weight in kilograms,195.0,30
Brazil,2022,"Medicaments; containing alkaloids or their derivatives, containing pseudoephedrine (INN) or its salts, for therapeutic or prophylactic uses, packaged for retail sale",Export,51.0,0.591,Weight in kilograms,0.591,30
Brazil,2022,"Medicaments; containing alkaloids or their derivatives, containing pseudoephedrine (INN) or its salts, for therapeutic or prophylactic uses, packaged for retail sale",Import,4089930.0,13560.0,Weight in kilograms,13560.0,30
Brazil,2022,"Medicaments; containing alkaloids or their derivatives; other than ephedrine, pseudoephedrine (INN) or norephedrine or their salts; for therapeutic or prophylactic uses, packaged for retail sale",Export,1222025.0,131712.029,Weight in kilograms,131718.029,30
Brazil,2022,"Medicaments; containing alkaloids or their derivatives; other than ephedrine, pseudoephedrine (INN) or norephedrine or their salts; for therapeutic or prophylactic uses, packaged for retail sale",Import,28759010.0,193360.993,Weight in kilograms,193360.993,30
Brazil,2022,"Medicaments; containing vitamins or their derivatives, for therapeutic or prophylactic use, packaged for retail sale",Export,7206750.0,502299.568,Weight in kilograms,525841.568,30
Brazil,2022,"Medicaments; containing vitamins or their derivatives, for therapeutic or prophylactic use, packaged for retail sale",Import,51772659.0,1022022.61,Weight in kilograms,1022022.61,30
Brazil,2022,"Medicaments; containing antimalarial active principles described in Subheading Note 2 to this Chapter, for therapeutic or prophylactic uses, packaged for retail sale",Import,4736521.0,70851.0,Weight in kilograms,70851.0,30
Brazil,2022,"Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale",Export,465424603.0,26147734.934,Weight in kilograms,33051513.934,30
Brazil,2022,"Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale",Import,2820825673.0,24936401.141,Weight in kilograms,24936401.141,30
Brazil,2022,"Dressings, adhesive; and other articles having an adhesive layer, packed for retail sale for medical, surgical, dental or veterinary purposes",Export,58288589.0,2643572.067,Weight in kilograms,2645652.067,30
Brazil,2022,"Dressings, adhesive; and other articles having an adhesive layer, packed for retail sale for medical, surgical, dental or veterinary purposes",Import,51036616.0,2066675.255,Weight in kilograms,2066675.255,30
Brazil,2022,"Wadding, gauze, bandages and similar articles; (excluding adhesive dressings), impregnated or coated with pharmaceutical substances, packaged for retail sale",Export,1246288.0,392169.967,Weight in kilograms,393114.967,30
Brazil,2022,"Wadding, gauze, bandages and similar articles; (excluding adhesive dressings), impregnated or coated with pharmaceutical substances, packaged for retail sale",Import,36304509.0,1346611.871,Weight in kilograms,1346611.871,30
Brazil,2022,"Pharmaceutical goods; sterile surgical catgut, suture materials, tissue adhesives, laminaria, laminaria tents, absorbable surgical or dental haemostatics, and surgical or dental adhesion barriers",Export,73095681.0,293818.529,Weight in kilograms,293856.529,30
Brazil,2022,"Pharmaceutical goods; sterile surgical catgut, suture materials, tissue adhesives, laminaria, laminaria tents, absorbable surgical or dental haemostatics, and surgical or dental adhesion barriers",Import,55031689.0,167666.039,Weight in kilograms,167666.039,30
Brazil,2022,"Pharmaceutical goods; opacifying preparations for x-ray examinations, diagnostic reagents designed to be administered to the patient",Export,13269852.0,210088.564,Weight in kilograms,210088.564,30
Brazil,2022,"Pharmaceutical goods; opacifying preparations for x-ray examinations, diagnostic reagents designed to be administered to the patient",Import,38590412.0,1011346.564,Weight in kilograms,1011346.564,30
Brazil,2022,"Pharmaceutical goods; dental cements and other dental fillings, bone reconstruction cements",Export,19558372.0,120023.704,Weight in kilograms,123329.704,30
Brazil,2022,"Pharmaceutical goods; dental cements and other dental fillings, bone reconstruction cements",Import,30487500.0,150284.117,Weight in kilograms,150284.117,30
Brazil,2022,Pharmaceutical goods; first aid boxes and kits,Export,258719.0,1112.261,Weight in kilograms,938.261,30
Brazil,2022,Pharmaceutical goods; first aid boxes and kits,Import,133787.0,4828.339,Weight in kilograms,4828.339,30
Brazil,2022,"Pharmaceutical goods; chemical contraceptive preparations based on hormones, on other products of heading 2937 or on spermicides",Export,29618676.0,286204.72,Weight in kilograms,300021.72,30
Brazil,2022,"Pharmaceutical goods; chemical contraceptive preparations based on hormones, on other products of heading 2937 or on spermicides",Import,88070879.0,317084.0,Weight in kilograms,317084.0,30
Brazil,2022,Pharmaceutical goods; Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,Export,144315.0,37211.785,Weight in kilograms,37208.785,30
Brazil,2022,Pharmaceutical goods; Gel preparations designed to be used in human or veterinary medicine as a lubricant for parts of the body for surgical operations or physical examinations or as a coupling agent between the body and medical instruments,Import,4965253.0,125183.297,Weight in kilograms,125183.297,30
Brazil,2022,Pharmaceutical goods; appliances identifiable for ostomy use,Export,340067.0,14027.206,Weight in kilograms,14027.206,30
Brazil,2022,Pharmaceutical goods; appliances identifiable for ostomy use,Import,27863412.0,705371.126,Weight in kilograms,705371.126,30
Brazil,2022,Pharmaceutical goods; waste pharmaceuticals,Export,30539.0,39.001,Weight in kilograms,39.001,30
Brazil,2022,"Pharmaceutical goods; placebos and blinded (or double-blinded) clinical trial kits for a recognised clinical trial, put up in measured doses",Export,15977.0,6779.0,Weight in kilograms,6790.0,30
Brazil,2022,"Pharmaceutical goods; placebos and blinded (or double-blinded) clinical trial kits for a recognised clinical trial, put up in measured doses",Import,454.0,1.0,Weight in kilograms,1.0,30
Brazil,2022,"Fertilizers, animal or vegetable; whether or not mixed together or chemically treated; fertilizers, produced by the mixing or chemical treatment of animal or vegetable products",Export,4516431.0,10555289.0,Weight in kilograms,10556133.0,31
Brazil,2022,"Fertilizers, animal or vegetable; whether or not mixed together or chemically treated; fertilizers, produced by the mixing or chemical treatment of animal or vegetable products",Import,23821971.0,10521679.0,Weight in kilograms,10521679.0,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",Export,52906051.0,73069303.0,Weight in kilograms,73040254.0,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",Import,4826460853.0,7175484407.416,Weight in kilograms,7175484407.416,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, ammonium sulphate",Export,4139306.0,9958316.0,Weight in kilograms,9958316.0,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, ammonium sulphate",Import,1690616057.0,4996015586.678,Weight in kilograms,4996015586.678,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, other than ammonium sulphate",Export,1098410.0,,No Quantity,,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, other than ammonium sulphate",Import,13042.0,3684.0,Weight in kilograms,3684.0,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",Export,1537465.0,1466800.0,Weight in kilograms,1466800.0,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, ammonium nitrate, whether or not in aqueous solution",Import,337222506.0,708272970.0,Weight in kilograms,708272970.0,31
Brazil,2022,"Fertilizers, mineral or chemical; ammonium nitrate with calcium carbonate or other inorganic non-fertilizing substances, mixtures thereof",Export,535463.0,692095.0,Weight in kilograms,692095.0,31
Brazil,2022,"Fertilizers, mineral or chemical; ammonium nitrate with calcium carbonate or other inorganic non-fertilizing substances, mixtures thereof",Import,165633736.0,313821978.0,Weight in kilograms,313821978.0,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, sodium nitrate",Export,1474810.0,309034.0,Weight in kilograms,309034.0,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, sodium nitrate",Import,15742112.0,7864458.0,Weight in kilograms,7864458.0,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, double salts and mixtures of calcium nitrate and ammonium nitrate",Export,186610.0,213149.0,Weight in kilograms,213149.0,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, double salts and mixtures of calcium nitrate and ammonium nitrate",Import,40640675.0,89053374.0,Weight in kilograms,89053374.0,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, mixtures of urea and ammonium nitrate in aqueous or ammoniacal solution",Import,61642917.0,,No Quantity,,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, mixtures of urea and ammonium nitrate in aqueous or ammoniacal solution",Export,2040962.0,809781.0,Weight in kilograms,809781.0,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, other kinds including mixtures not specified in the foregoing subheadings",Export,24897713.0,29422968.545,Weight in kilograms,29421345.545,31
Brazil,2022,"Fertilizers, mineral or chemical; nitrogenous, other kinds including mixtures not specified in the foregoing subheadings",Import,191271428.0,371635426.0,Weight in kilograms,371635426.0,31
Brazil,2022,"Fertilizers, mineral or chemical; phosphatic, superphosphates, containing by weight 35% or more of diphosphorus pentaoxide (P2O5)",Export,333506.0,403922.0,Weight in kilograms,403922.0,31
Brazil,2022,"Fertilizers, mineral or chemical; phosphatic, superphosphates, containing by weight 35% or more of diphosphorus pentaoxide (P2O5)",Import,855346030.0,1009167744.0,Weight in kilograms,1009167744.0,31
Brazil,2022,"Fertilizers, mineral or chemical; phosphatic, superphosphates, other than containing by weight 35% or more of diphosphorus pentaoxide (P2O5)",Export,1329026.0,280414.0,Weight in kilograms,280414.0,31
Brazil,2022,"Fertilizers, mineral or chemical; phosphatic, superphosphates, other than containing by weight 35% or more of diphosphorus pentaoxide (P2O5)",Import,694294527.0,1853113067.0,Weight in kilograms,1853113067.0,31
Brazil,2022,"Fertilizers, mineral or chemical; phosphatic, n.e.c. in heading no. 3103",Export,7857431.0,13217973.0,Weight in kilograms,13217973.0,31
Brazil,2022,"Fertilizers, mineral or chemical; phosphatic, n.e.c. in heading no. 3103",Import,18623258.0,53365582.0,Weight in kilograms,53365582.0,31
Brazil,2022,"Fertilizers, mineral or chemical; potassic, potassium chloride",Export,6485474.0,7217683.0,Weight in kilograms,7217683.0,31
Brazil,2022,"Fertilizers, mineral or chemical; potassic, potassium chloride",Import,9395244105.0,11806151645.073,Weight in kilograms,11806151645.073,31
Brazil,2022,"Fertilizers, mineral or chemical; potassic, potassium sulphate",Export,831031.0,423521.0,Weight in kilograms,423521.0,31
Brazil,2022,"Fertilizers, mineral or chemical; potassic, potassium sulphate",Import,54751646.0,55309017.0,Weight in kilograms,55309017.0,31
Brazil,2022,"Fertilizers, mineral or chemical; potassic, n.e.c. in heading no. 3104",Export,1309818.0,3574027.0,Weight in kilograms,3574027.0,31
Brazil,2022,"Fertilizers, mineral or chemical; potassic, n.e.c. in heading no. 3104",Import,150158124.0,315965024.0,Weight in kilograms,315965024.0,31
Brazil,2022,"Fertilizers, mineral or chemical; in tablets or similar forms or in packages of a gross weight not exceeding 10kg",Export,12534966.0,1467771.0,Weight in kilograms,1424511.0,31
Brazil,2022,"Fertilizers, mineral or chemical; in tablets or similar forms or in packages of a gross weight not exceeding 10kg",Import,53473770.0,11723640.675,Weight in kilograms,11723640.675,31
Brazil,2022,"Fertilizers, mineral or chemical; containing the three fertilizing elements nitrogen, phosphorus and potassium",Export,103218175.0,144980550.0,Weight in kilograms,144980549.0,31
Brazil,2022,"Fertilizers, mineral or chemical; containing the three fertilizing elements nitrogen, phosphorus and potassium",Import,1528280298.0,2247779006.0,Weight in kilograms,2247779006.0,31
Brazil,2022,"Fertilizers, mineral or chemical; diammonium hydrogenorthophosphate (diammonium phosphate)",Export,188597.0,169300.0,Weight in kilograms,169300.0,31
Brazil,2022,"Fertilizers, mineral or chemical; diammonium hydrogenorthophosphate (diammonium phosphate)",Import,208694919.0,215451360.0,Weight in kilograms,215451360.0,31
Brazil,2022,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",Export,4221831.0,3850869.0,Weight in kilograms,3850869.0,31
Brazil,2022,"Fertilizers, mineral or chemical; ammonium dihydrogenorthophosphate (monoammonium phosphate) and mixtures thereof with diammonium hydrogenorthophosphate (diammonium phosphate)",Import,3986539292.0,4071051358.0,Weight in kilograms,4071051358.0,31
Brazil,2022,"Fertilizers, mineral or chemical; containing nitrates and phosphates",Export,243149.0,85528.0,Weight in kilograms,85528.0,31
Brazil,2022,"Fertilizers, mineral or chemical; containing nitrates and phosphates",Import,1052927.0,565812.0,Weight in kilograms,565812.0,31
Brazil,2022,"Fertilizers, mineral or chemical; containing the two fertilizing elements nitrogen and phosphorus, other than nitrates and phosphates",Export,41185790.0,52722510.12,Weight in kilograms,52722510.12,31
Brazil,2022,"Fertilizers, mineral or chemical; containing the two fertilizing elements nitrogen and phosphorus, other than nitrates and phosphates",Import,2216461581.0,2540953954.0,Weight in kilograms,2540953954.0,31
Brazil,2022,"Fertilizers, mineral or chemical; containing the two fertilizing elements phosphorus and potassium",Export,2085572.0,607907.583,Weight in kilograms,607907.583,31
Brazil,2022,"Fertilizers, mineral or chemical; containing the two fertilizing elements phosphorus and potassium",Import,40589058.0,46363096.0,Weight in kilograms,46363096.0,31
Brazil,2022,"Fertilizers, mineral or chemical; n.e.c. in heading no. 3105",Export,23971464.0,20772216.0,Weight in kilograms,20413348.0,31
Brazil,2022,"Fertilizers, mineral or chemical; n.e.c. in heading no. 3105",Import,202195443.0,192961800.197,Weight in kilograms,192961800.197,31
Brazil,2022,Tanning extracts of vegetable origin; quebracho extract,Import,719315.0,489162.0,Weight in kilograms,489162.0,32
Brazil,2022,Tanning extracts of vegetable origin; wattle extract,Export,26360521.0,14386742.0,Weight in kilograms,14386742.0,32
Brazil,2022,Tanning extracts of vegetable origin; wattle extract,Import,670942.0,474800.0,Weight in kilograms,474800.0,32
Brazil,2022,"Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives, (excluding quebracho or wattle extract)",Export,7674804.0,1835714.003,Weight in kilograms,1835714.003,32
Brazil,2022,"Tanning extracts of vegetable origin; tannins and their salts, ethers, esters and other derivatives, (excluding quebracho or wattle extract)",Import,6399758.0,2251866.374,Weight in kilograms,2251866.374,32
Brazil,2022,Tanning substances; synthetic organic tanning substances,Export,5587827.0,4030465.982,Weight in kilograms,4030465.982,32
Brazil,2022,Tanning substances; synthetic organic tanning substances,Import,19056127.0,10105065.666,Weight in kilograms,10105065.666,32
Brazil,2022,"Tanning substances; inorganic tanning substances; tanning preparations, whether or not containing natural tanning substances; enzymatic preparations for pre- tanning",Export,4699202.0,3530115.317,Weight in kilograms,3530115.317,32
Brazil,2022,"Tanning substances; inorganic tanning substances; tanning preparations, whether or not containing natural tanning substances; enzymatic preparations for pre- tanning",Import,19306561.0,11286172.0,Weight in kilograms,11286172.0,32
Brazil,2022,"Colouring matter of vegetable or animal origin, including dyeing extracts not animal black, whether or not chemically defined; preparations based on colouring matter of vegetable or animal origin",Export,8754224.0,979237.066,Weight in kilograms,979237.066,32
Brazil,2022,"Colouring matter of vegetable or animal origin, including dyeing extracts not animal black, whether or not chemically defined; preparations based on colouring matter of vegetable or animal origin",Import,18871541.0,542664.525,Weight in kilograms,542664.525,32
Brazil,2022,Dyes; disperse dyes and preparations based thereon,Export,1426166.0,217669.132,Weight in kilograms,217669.132,32
Brazil,2022,Dyes; disperse dyes and preparations based thereon,Import,36495469.0,4880477.838,Weight in kilograms,4880477.838,32
Brazil,2022,"Dyes; acid, whether or not premetallised and preparations based thereon, mordant dyes and preparations based thereon",Export,1680034.0,167726.451,Weight in kilograms,167726.451,32
Brazil,2022,"Dyes; acid, whether or not premetallised and preparations based thereon, mordant dyes and preparations based thereon",Import,44260333.0,5377750.119,Weight in kilograms,5377750.119,32
Brazil,2022,Dyes; basic dyes and preparations based thereon,Export,445871.0,51160.646,Weight in kilograms,51190.646,32
Brazil,2022,Dyes; basic dyes and preparations based thereon,Import,9287151.0,1529340.45,Weight in kilograms,1529340.45,32
Brazil,2022,Dyes; direct dyes and preparations based thereon,Export,2997911.0,917356.83,Weight in kilograms,917518.83,32
Brazil,2022,Dyes; direct dyes and preparations based thereon,Import,4957352.0,861558.771,Weight in kilograms,861558.771,32
Brazil,2022,Dyes; vat dyes (including those usable in that state as pigments) and preparations based thereon,Export,8053323.0,1645932.022,Weight in kilograms,1645932.022,32
Brazil,2022,Dyes; vat dyes (including those usable in that state as pigments) and preparations based thereon,Import,49809583.0,4149039.0,Weight in kilograms,4149039.0,32
Brazil,2022,Dyes; reactive dyes and preparations based thereon,Export,1854367.0,203154.0,Weight in kilograms,203130.0,32
Brazil,2022,Dyes; reactive dyes and preparations based thereon,Import,47488477.0,8525494.271,Weight in kilograms,8525494.271,32
Brazil,2022,Dyes; pigments and preparations based thereon,Export,20368984.0,2731774.762,Weight in kilograms,2733517.762,32
Brazil,2022,Dyes; pigments and preparations based thereon,Import,135629520.0,13193881.539,Weight in kilograms,13193881.539,32
Brazil,2022,Dyes; carotenoid colouring matters and preparations based thereon,Export,305825.0,5620.34,Weight in kilograms,5624.34,32
Brazil,2022,Dyes; carotenoid colouring matters and preparations based thereon,Import,15546807.0,898624.709,Weight in kilograms,898624.709,32
Brazil,2022,"Dyes; n.e.c., including mixtures of colouring matter of two or more of those from item no. 3204.11 to 3204.19",Export,3108394.0,331659.967,Weight in kilograms,331729.967,32
Brazil,2022,"Dyes; n.e.c., including mixtures of colouring matter of two or more of those from item no. 3204.11 to 3204.19",Import,38550169.0,5153769.578,Weight in kilograms,5153769.578,32
Brazil,2022,Dyes; synthetic organic products of a kind used as fluorescent brightening agents,Export,37080294.0,2270855.0,Weight in kilograms,2270855.0,32
Brazil,2022,Dyes; synthetic organic products of a kind used as fluorescent brightening agents,Import,10326688.0,1235139.972,Weight in kilograms,1235139.972,32
Brazil,2022,"Dyes; synthetic organic products n.e.c. in heading no. 3204 (e.g. of a kind used as luminophores), whether or not chemically defined",Export,765177.0,24693.228,Weight in kilograms,24693.228,32
Brazil,2022,"Dyes; synthetic organic products n.e.c. in heading no. 3204 (e.g. of a kind used as luminophores), whether or not chemically defined",Import,3919153.0,265547.554,Weight in kilograms,265547.554,32
Brazil,2022,Colour lakes; preparations based on colour lakes as specified in note 3 to this chapter,Export,484390.0,33622.661,Weight in kilograms,33622.661,32
Brazil,2022,Colour lakes; preparations based on colour lakes as specified in note 3 to this chapter,Import,9955934.0,204458.516,Weight in kilograms,204458.516,32
Brazil,2022,"Colouring matter; pigments and preparations based on titanium dioxide, containing 80% or more by weight of titanium dioxide calculated on the dry matter",Export,4185881.0,973746.178,Weight in kilograms,973693.178,32
Brazil,2022,"Colouring matter; pigments and preparations based on titanium dioxide, containing 80% or more by weight of titanium dioxide calculated on the dry matter",Import,425238764.0,123114324.126,Weight in kilograms,123114324.126,32
Brazil,2022,"Colouring matter; pigments and preparations based on titanium dioxide, containing less than 80% by weight of titanium dioxide calculated on the dry weight",Export,13638623.0,4060432.991,Weight in kilograms,4060434.991,32
Brazil,2022,"Colouring matter; pigments and preparations based on titanium dioxide, containing less than 80% by weight of titanium dioxide calculated on the dry weight",Import,29725590.0,6016165.654,Weight in kilograms,6016165.654,32
Brazil,2022,Colouring matter; pigments and preparations based on chromium compounds,Export,579635.0,124993.0,Weight in kilograms,124993.0,32
Brazil,2022,Colouring matter; pigments and preparations based on chromium compounds,Import,6060086.0,1302223.0,Weight in kilograms,1302223.0,32
Brazil,2022,Colouring matter; ultramarine and preparations based thereon,Export,531340.0,175288.639,Weight in kilograms,175288.639,32
Brazil,2022,Colouring matter; ultramarine and preparations based thereon,Import,2973133.0,990366.0,Weight in kilograms,990366.0,32
Brazil,2022,Colouring matter; lithopone and other pigments and preparations based on zinc sulphide,Export,196692.0,69000.0,Weight in kilograms,69000.0,32
Brazil,2022,Colouring matter; lithopone and other pigments and preparations based on zinc sulphide,Import,537428.0,139753.0,Weight in kilograms,139753.0,32
Brazil,2022,Colouring matter; other preparations n.e.c. in item no. 3206.4,Export,27809896.0,11878174.617,Weight in kilograms,11878215.617,32
Brazil,2022,Colouring matter; other preparations n.e.c. in item no. 3206.4,Import,44283636.0,15004273.906,Weight in kilograms,15004273.906,32
Brazil,2022,Colouring matter; inorganic products of a kind used as luminophores,Export,62.0,2.431,Weight in kilograms,2.431,32
Brazil,2022,Colouring matter; inorganic products of a kind used as luminophores,Import,634523.0,75110.688,Weight in kilograms,75110.688,32
Brazil,2022,"Pigments; prepared pigments, opacifiers, colours and similar preparations",Export,8396582.0,3190412.379,Weight in kilograms,3190339.379,32
Brazil,2022,"Pigments; prepared pigments, opacifiers, colours and similar preparations",Import,43591161.0,5029336.753,Weight in kilograms,5029336.753,32
Brazil,2022,"Enamels and glazes; vitrifiable enamels and glazes, engobes (slips) and similar preparations",Export,24803349.0,42288561.842,Weight in kilograms,42288561.842,32
Brazil,2022,"Enamels and glazes; vitrifiable enamels and glazes, engobes (slips) and similar preparations",Import,12774439.0,14389751.305,Weight in kilograms,14389751.305,32
Brazil,2022,Lustres; liquid lustres and similar preparations,Export,362858.0,448954.452,Weight in kilograms,448954.452,32
Brazil,2022,Lustres; liquid lustres and similar preparations,Import,2275875.0,37131.296,Weight in kilograms,37131.296,32
Brazil,2022,"Glass; glass frit and other glass, in the form of powder, granules or flakes",Export,8228933.0,,No Quantity,,32
Brazil,2022,"Glass; glass frit and other glass, in the form of powder, granules or flakes",Import,16718130.0,14528539.955,Weight in kilograms,14528539.955,32
Brazil,2022,"Paints and varnishes; based on polyesters, dispersed or dissolved in a non-aqueous medium",Export,60972048.0,12289933.834,Weight in kilograms,12189979.834,32
Brazil,2022,"Paints and varnishes; based on polyesters, dispersed or dissolved in a non-aqueous medium",Import,15690446.0,2337190.793,Weight in kilograms,2337190.793,32
Brazil,2022,"Paints and varnishes; based on acrylic or vinyl polymers, dispersed or dissolved in a non-aqueous medium",Export,44599998.0,8446938.763,Weight in kilograms,8450108.763,32
Brazil,2022,"Paints and varnishes; based on acrylic or vinyl polymers, dispersed or dissolved in a non-aqueous medium",Import,42175925.0,8106890.635,Weight in kilograms,8106890.635,32
Brazil,2022,"Paints and varnishes; based on polymers n.e.c. in heading no. 3208, dispersed or dissolved in a non-aqueous medium",Export,46001722.0,,No Quantity,,32
Brazil,2022,"Paints and varnishes; based on polymers n.e.c. in heading no. 3208, dispersed or dissolved in a non-aqueous medium",Import,79163400.0,9133273.177,Weight in kilograms,9133273.177,32
Brazil,2022,"Paints and varnishes; based on acrylic or vinyl polymers, dispersed or dissolved in an aqueous medium",Export,35987913.0,28889318.354,Weight in kilograms,28874875.354,32
Brazil,2022,"Paints and varnishes; based on acrylic or vinyl polymers, dispersed or dissolved in an aqueous medium",Import,15808834.0,2751416.274,Weight in kilograms,2751416.274,32
Brazil,2022,"Paints and varnishes; (based on polymers other than acrylic or vinyl), dispersed or dissolved in an aqueous medium",Export,20220470.0,6761401.732,Weight in kilograms,6761533.732,32
Brazil,2022,"Paints and varnishes; (based on polymers other than acrylic or vinyl), dispersed or dissolved in an aqueous medium",Import,21894796.0,3749499.088,Weight in kilograms,3749499.088,32
Brazil,2022,"Paints and varnishes; (including enamels, lacquers and distempers), prepared water pigments of a kind used for finishing leather",Export,1086860.0,201401.304,Weight in kilograms,201260.304,32
Brazil,2022,"Paints and varnishes; (including enamels, lacquers and distempers), prepared water pigments of a kind used for finishing leather",Import,6651336.0,804528.287,Weight in kilograms,804528.287,32
Brazil,2022,Driers; prepared,Export,1443773.0,236705.82,Weight in kilograms,236705.82,32
Brazil,2022,Driers; prepared,Import,895370.0,85665.497,Weight in kilograms,85665.497,32
Brazil,2022,"Pigments; of a kind used in the manufacture of paints, stamping foils",Export,1286351.0,91160.173,Weight in kilograms,91075.173,32
Brazil,2022,"Pigments; of a kind used in the manufacture of paints, stamping foils",Import,25601706.0,2291226.468,Weight in kilograms,2291226.468,32
Brazil,2022,"Pigments; of a kind used in the manufacture of paints, other than stamping foils",Export,7618103.0,1261845.285,Weight in kilograms,1261849.285,32
Brazil,2022,"Pigments; of a kind used in the manufacture of paints, other than stamping foils",Import,21463254.0,1649486.836,Weight in kilograms,1649486.836,32
Brazil,2022,"Colours; in sets, of a kind used by artists, students or signboard painters",Export,5459588.0,1201751.471,Weight in kilograms,1204774.471,32
Brazil,2022,"Colours; in sets, of a kind used by artists, students or signboard painters",Import,1407014.0,290772.0,Weight in kilograms,290772.0,32
Brazil,2022,"Colours; (other than in sets), of a kind used by artists, students or signboard painters",Export,57817.0,6878.19,Weight in kilograms,6878.19,32
Brazil,2022,"Colours; (other than in sets), of a kind used by artists, students or signboard painters",Import,626226.0,115236.369,Weight in kilograms,115236.369,32
Brazil,2022,Mastics; painters' fillings,Export,29167347.0,17576013.936,Weight in kilograms,17506914.936,32
Brazil,2022,Mastics; painters' fillings,Import,105879197.0,18799302.362,Weight in kilograms,18799302.362,32
Brazil,2022,Mastics; n.e.c. in heading no. 3214,Export,13862823.0,66418970.398,Weight in kilograms,66419452.398,32
Brazil,2022,Mastics; n.e.c. in heading no. 3214,Import,8973002.0,3528959.095,Weight in kilograms,3528959.095,32
