Country or Area,Year,Commodity,Flow,Trade (USD),Weight (kg),Quantity Name,Quantity,code
Argentina,2022,"Molluscs; n.e.c. in heading 0307, whether in shell or not, dried, salted, in brine, or smoked, cooked or not before or during the smoking process",Import,9784.52,248.25,Weight in kilograms,248.25,3
Argentina,2022,"Aquatic invertebrates; other than crustaceans, molluscs, sea urchins, sea cucumbers and jellyfish, live, fresh, chilled, frozen, dried, salted or in brine, smoked, cooked or not before or during smoking",Import,25732.24,614.23,Weight in kilograms,614.23,3
Argentina,2022,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 1% but not exceeding 6%",Export,3692004.35,6024127.0,Weight in kilograms,6024127.0,4
Argentina,2022,"Dairy produce; milk and cream, not concentrated, not containing added sugar or other sweetening matter, of a fat content, by weight, exceeding 10%",Import,787597.1,453060.2,Weight in kilograms,453060.2,4
Argentina,2022,"Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)",Import,719373.66,199196.0,Weight in kilograms,199196.0,4
Argentina,2022,"Dairy produce; milk and cream, concentrated or containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content not exceeding 1.5% (by weight)",Export,108052181.76,29208499.3,Weight in kilograms,29208499.3,4
Argentina,2022,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",Export,602694686.86,151400076.6,Weight in kilograms,151400076.6,4
Argentina,2022,"Dairy produce; milk and cream, concentrated, not containing added sugar or other sweetening matter, in powder, granules or other solid forms, of a fat content exceeding 1.5% (by weight)",Import,2215989.67,416000.0,Weight in kilograms,416000.0,4
Argentina,2022,"Dairy produce; milk and cream, containing added sugar or other sweetening matter, other than in powder, granules or other solid forms",Import,746425.31,351110.62,Weight in kilograms,351110.62,4
Argentina,2022,"Dairy produce; yoghurt, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit or cocoa",Import,9691.84,10422.0,Weight in kilograms,10422.0,4
